Biaya Karyawan (IDR),Pengeluaran Listrik (IDR),Pengeluaran Air (IDR),Biaya Kebersihan (IDR),Perawatan Elektronik (IDR),Total Pengeluaran Hotel (IDR),Pendapatan Hotel (IDR),Total_Pengeluaran_Operasional
0.3413365323649251,0.006436683578293273,1084023.346,1022228.144,639950.7122,13955420.63,173149814.3,2106251.4964366835
0.3802957762121226,0.49644332835423094,3005682.621,2409270.539,802539.2919,24867775.84,168955303.0,5414953.656443328
0.3989284154888503,0.2857304245727022,4758703.94,1352025.189,2824961.958,24916796.64,201154221.6,6110729.414730425
0.5803313296101159,0.7349252127166146,2367489.913,1413694.492,1879377.207,30647663.36,429466766.3,3781185.139925213
0.5337478131877448,0.02392686420107773,1971239.451,1587359.547,2490864.439,20388749.35,62279442.79,3558599.021926864
0.6080722076908072,0.5850738412987773,3230101.954,2167791.223,1331636.252,30035695.18,153581575.5,5397893.762073841
0.7650965354486955,0.9418890469166383,4687018.702,893158.3109,1981646.62,38215711.88,457213289.2,5580177.954789046
0.8132131572115254,0.17446107103907785,4266175.248,452603.3136,1737380.334,27092674.72,337953396.2,4718778.736061071
0.718322600383927,0.47184196038827647,4979676.248,1712566.272,2864344.899,32931526.43,152081193.0,6692242.99184196
0.9557930275231475,0.09143452285552406,601558.6244,1048235.107,2368936.59,25631493.65,148615235.7,1649793.822834523
0.018226305763692496,0.6259472760581981,1007861.651,1383224.81,2326356.579,19750478.55,438178145.8,2391087.0869472763
0.19582391560571832,0.5507614803132566,3242604.935,1976145.454,615883.1736,22478746.88,452190878.7,5218750.93976148
0.007553460692546754,0.4075275721281094,4192593.977,1532964.649,1874174.173,19416293.26,165258990.9,5725559.033527572
0.6476534643857723,0.5215930241161859,1783599.54,1898808.57,1667478.635,28361285.76,239229661.1,3682408.6315930244
0.8982829744541,0.8969682193928583,1576449.896,1678180.006,2819605.667,38096739.02,425568082.4,3254630.798968219
0.24354225388857886,0.1963564630370367,4041391.097,2245409.479,1143354.97,19830510.23,396953347.4,6286800.772356464
0.9272954990164378,0.022544456729784168,753718.3423,2147216.191,1174583.633,24296939.5,416262248.0,2900934.555844457
0.06027347360801805,0.8620419251503797,2162221.914,1649150.686,1528365.622,24307057.46,283279185.9,3811373.4620419247
0.934699157406223,0.5773594633515171,2776141.502,2068818.76,1108424.284,34049564.1,460197071.7,4844960.839359463
0.35171444307008515,0.8910492167569926,3021569.035,2633322.847,822959.7945,30221410.36,196678194.8,5654892.773049217
0.1014390128875764,0.5971969878752761,3778768.206,1353586.735,2643537.117,23654437.61,120502460.5,5132355.5381969875
0.4860029907195561,0.8105137565389817,2096805.755,1297012.911,1895691.311,29919841.62,368929549.7,3393819.4765137564
0.25684043417360636,0.4298459682134676,3257079.551,2316312.3,2653406.797,24093874.25,292709487.2,5573392.280845968
0.28494503003995353,0.7501840610994277,3134189.403,1789406.127,2577836.914,28272565.01,434563596.0,4923596.280184061
0.307368684728879,0.9134428207025325,2964272.453,305919.6626,1205105.887,27867228.01,86521662.11,3270193.029042821
0.8032503878752367,0.5723629812962729,3382174.819,2687124.846,1869343.611,33993753.24,429661581.5,6069300.237362981
0.5393081777202874,0.18083997178520822,1667521.27,189270.9965,708044.2569,19183247.78,181982593.9,1856792.447339972
0.31138760033493706,0.26889408715632024,880919.3911,2270349.433,2788129.71,20372180.63,344685050.2,3151269.0929940874
0.6105016125087153,0.198707849921833,1036722.524,2300503.014,1510656.788,22783913.15,68057955.09,3337225.73670785
0.7163496184033818,0.24694311658313145,1510620.722,2864022.147,1484190.46,26057091.83,324311583.3,4374643.115943117
0.27269252707702907,0.3065297237448571,2750890.71,256989.7844,1256888.427,18643945.22,372772260.1,3007880.8009297233
0.4136590663982811,0.5553657644243064,4281992.377,1830884.896,1651659.362,27739646.17,215937596.5,6112877.828365765
0.12191029552114585,0.5882391566841958,3655820.039,1340737.655,1129398.466,22186130.37,146934817.4,4996558.282239157
0.18119097795354655,0.426670850191252,4050682.719,1058835.569,1437130.682,21234885.67,291933804.5,5109518.71467085
0.6813064970783768,0.615681287588729,2079390.308,361923.8249,2499867.621,29773840.48,424935862.0,2441314.7485812875
0.18148006106615644,0.08158279669560259,2320941.837,1731696.947,2585638.759,16501901.72,195596311.2,4052638.8655827967
0.5253061690035356,0.08779904850630035,2271568.487,1489218.104,1260456.194,20127728.86,163611183.9,3760786.678799049
0.7092431173663879,0.17188004338783164,1363429.33,403207.9286,1672536.076,22480479.71,175520888.9,1766637.4304800434
0.10689671184040134,0.5182919392240011,775474.9616,1876219.571,2684549.441,20192482.79,477109468.8,2651695.050891939
0.5674673981108028,0.2140652159764394,3159122.418,2240064.049,631683.3296,23536478.59,211674612.1,5399186.681065217
0.25662658731088306,0.2833877313715798,4951475.075,2325107.073,2722862.405,23813867.96,51621907.95,7276582.431387732
0.9631983837453634,0.4004715464486781,1250733.672,2725582.246,1047960.864,31072559.62,401756543.6,3976316.3184715463
0.48367619406448714,0.8122195977136466,710081.6895,1287465.151,2196348.111,28813205.39,364673657.9,1997547.6527195978
0.8062179122128458,0.013837962639280083,4007892.568,2863911.029,1956379.241,27112140.99,107855719.1,6871803.6108379625
0.5503766967709768,0.6496553980765942,1636637.03,2609745.275,1882351.87,29473435.79,493206912.1,4246382.954655398
0.043413660073627736,0.6691623358706338,4233397.124,959854.556,2648400.562,23857111.67,323628028.4,5193252.3491623355
0.6333259139723275,0.7990030017760288,3667715.002,561920.8083,753930.3591,31662017.73,275350770.9,4229636.609303001
0.951671461941959,0.9331636210854173,4755530.917,1362629.249,1367570.063,40815321.51,221998670.4,6118161.099163622
0.6017770845009145,0.02011664555227209,2340172.561,1265506.253,1845631.866,20757417.87,454402740.0,3605678.8341166456
0.8194181018924175,0.15382574857326872,3478864.278,1769585.985,2528222.135,28217477.17,159783566.6,5248450.416825749
0.884454824178352,0.8865599318280277,2591846.514,1791820.074,1041107.709,37094269.36,178596005.1,4383667.474559932
0.2281352001428233,0.45870481774756816,3337649.138,2274962.255,2507324.603,23960392.45,105084863.0,5612611.851704817
0.2120955531057248,0.564827091919692,2523195.077,1578680.85,1499096.206,22685913.68,391603593.0,4101876.491827092
0.6111490081513781,0.6633102405972588,1348845.109,403985.6587,972284.6411,27172211.09,317997176.2,1752831.4310102405
0.4111376938787521,0.6793572317836656,2785538.372,2589044.873,2397466.101,29444408.86,324079776.2,5374583.924357232
0.840096623913034,0.9321506061996059,2878628.906,998317.2912,727247.2537,36246478.64,148311694.0,3876947.129350606
0.9002761350330409,0.9973904792282149,4147717.317,2916762.635,1786918.435,42309037.08,343025775.1,7064480.949390478
0.3535136639715801,0.720467534013592,3809843.176,441794.3152,659689.4597,26294852.09,394456301.3,4251638.211667534
0.23692857212142748,0.28732640013639654,3487062.308,2878928.399,1391044.638,21331190.66,211049838.8,6365990.994326401
0.7807433890196768,0.8801380020142049,1010241.93,363934.24,2002691.998,33401284.53,410606214.8,1374177.050138002
0.274875203499646,0.04921347443995891,3742773.308,770004.8,1890288.854,17214250.3,206955764.8,4512778.157213475
0.8228445684746645,0.2311594759655694,2751373.204,235081.8321,1511638.545,26072440.3,391162307.7,2986455.267259476
0.42385121449640506,0.8977796617889438,4523447.912,2144828.125,1572619.985,33160369.87,65178548.36,6668276.934779662
0.6677345527839648,0.25628202088476076,4639419.204,2565866.336,1066923.883,27872139.11,298024070.7,7205285.796282021
0.0955517676647285,0.22072474696496408,748204.6577,1358806.137,1639706.471,14268861.81,486286952.3,2107011.015424747
0.624031130998245,0.13815992604260557,4192887.022,2792714.018,2883137.139,27160382.15,491560070.3,6985601.178159926
0.45188888182167797,0.8594875897678418,669638.2569,1811867.308,2626132.294,29911717.65,176788660.3,2481506.42438759
0.5867693161296463,0.500264172957847,2152263.316,1927020.693,863082.1727,26742308.76,248629591.0,4079284.509264173
0.16805197379348913,0.6751818553382118,2940349.89,2551715.685,574451.9683,24035235.5,78340058.59,5492066.250181856
0.7370787826441897,0.23914878624573999,1166453.594,960720.5947,2833810.782,25361020.52,443003588.4,2127174.427848786
0.8630391427946705,0.7583684217128159,3858412.157,1127370.592,1816874.375,36357179.18,305857468.9,4985783.507368422
0.21679189378193808,0.7603344759722475,537596.1688,2727260.566,1844594.558,25000625.92,223295305.5,3264857.495134476
0.09573106203701987,0.31271522515300154,1258695.718,2712794.139,2451794.989,18235375.53,100746751.3,3971490.169715225
0.02363389878730837,0.41084625069951636,3113585.734,2931800.051,1286722.435,19436243.87,476045278.5,6045386.19584625
0.6421486328444522,0.20975877767958373,3714744.029,2715331.118,1704768.922,26700080.46,288598571.5,6430075.356758777
0.6072609125346805,0.9769924370710474,4624893.962,469378.9045,2921657.283,36794195.02,177317568.1,5094273.843492437
0.5468465297047904,0.6458773681535477,3674734.934,2488800.43,2180371.717,31582804.35,207596808.6,6163536.009877369
0.23200366152114582,0.9349554100575612,3523006.716,1288531.587,884362.58,28258721.65,171813731.4,4811539.23795541
0.3910093029087627,0.30349838416061176,2274535.159,2973323.932,833066.87,22191913.51,320814414.0,5247859.394498384
0.5946395016604032,0.7822302008419455,505779.9149,1469614.797,1010661.896,28849674.42,468483609.1,1975395.4941302007
0.49690129373330094,0.7661903444589815,1040716.664,1706124.639,2416779.186,29337144.39,435512211.5,2746842.0691903443
0.9880643380427677,0.6919522372709277,2905495.451,1636347.254,1238442.51,36280247.14,257171393.9,4541843.396952237
0.13646823419317894,0.9660652197587998,3538084.486,1033037.387,553472.1167,26690135.93,421924713.0,4571122.839065219
0.6953373215991961,0.3937108484637606,2378517.278,317564.0578,2860435.909,27493460.26,240397466.6,2696081.7295108484
0.40442601890538044,0.13074845073006447,3788055.552,2697388.568,924283.541,21304551.71,163538213.3,6485444.250748451
0.4283138876833962,0.6719960048107858,2848380.329,2427759.856,523895.4654,27626953.9,492536801.9,5276140.856996005
0.7177971352507942,0.7296242052590576,833792.8802,504627.6636,1092829.006,29405553.24,186749405.6,1338421.2734242054
0.6926281225325789,0.5753019812024391,1364073.129,2352627.987,1087571.968,29241663.38,195675903.9,3716701.6913019815
0.9915358325281466,0.20688503406921455,4279992.005,1914955.332,1555013.127,31514250.87,495361790.5,6194947.543885034
0.1284204053754861,0.5046639365418473,3762107.36,1286516.985,2800974.579,22837896.45,110267371.9,5048624.8496639365
0.10412862446289389,0.3123067435778296,4526428.942,836661.3324,2697962.294,19993353.62,392240294.6,5363090.586706743
0.7245401694425654,0.42763808863839387,1029007.621,2593213.472,1642236.387,28114071.13,471115741.3,3622221.5206380887
0.5785453526018143,0.6454931850004724,4956001.406,2130545.952,1527249.762,32322660.94,280307747.4,7086548.003493186
0.2742296447302863,0.7455366742429774,1442330.213,1688445.737,1887522.716,25563715.06,51134792.77,3130776.695536674
0.07943108393930504,0.23230385534593756,553009.4433,1867748.748,1108635.03,13971829.43,218776524.9,2420758.423603855
0.0856717990686614,0.40548644307143694,4988403.226,364091.928,630462.4799,18942386.43,100206046.6,5352495.559486443
0.8944421714062588,0.26925821539454287,1764832.485,1474367.307,2848060.34,29268385.25,237284447.4,3239200.0612582155
0.19191210475098952,0.19869488071577174,3506087.536,661730.8491,966747.4622,16793418.31,405512042.7,4167818.5837948807
0.3234550106877788,0.7837272160959008,1295070.414,704312.6691,996001.8231,24813379.42,247420197.0,1999383.8668272162
0.2267114118706961,0.9096522548497998,3111028.395,2017781.491,1681150.822,28939344.46,244366304.6,5128810.795652255
0.35508905374202926,0.37037666067911584,4568157.439,2742642.84,1729033.362,25548028.83,300555264.6,7310800.649376661
0.0694326185097428,0.7516037254795229,1940815.253,1270894.17,546085.5243,21317057.53,311760763.1,3211710.1746037253
0.5192007809217741,0.8973890491660594,3516142.892,702472.8917,869886.8469,31432333.55,435333339.0,4218616.681089049
0.06762080677369503,0.8464938964094082,1345566.15,1981366.118,1445387.046,23632246.72,188759947.7,3326933.1144938963
0.8005802129468768,0.18286916962680505,3311579.294,2626442.434,2209326.734,28712083.52,419752069.0,5938021.91086917
0.23376916631140576,0.9567137027768942,2014026.583,2270124.523,1071046.142,28248964.82,304670186.9,4284152.062713703
0.5401590658485529,0.37682396506692867,1450437.164,2619395.969,1557536.116,25001018.13,185238297.4,4069833.509823965
0.8803262345323596,0.33937046970540496,1909319.228,1656008.546,1893362.662,29409246.01,182806719.8,3565328.11337047
0.6510571202625522,0.062430138838531296,1304784.808,2280441.109,2721481.237,22943906.27,212511882.7,3585225.979430139
0.5331028635974604,0.4863729970764615,4558622.485,506187.2221,1315176.256,27180783.92,330211959.2,5064810.193472997
0.3244174846179627,0.10903447175752537,2287340.988,1109996.385,833895.6647,16622429.95,153865279.1,3397337.482034472
0.3330881934049902,0.24862670630394706,1603756.872,1229692.577,1723180.565,19031216.2,464150102.8,2833449.697626706
0.6696721783710949,0.3170618780434032,2517835.285,1582757.664,2366804.004,26946897.99,308710662.9,4100593.2660618788
0.9944200477094126,0.8091783584467,1942412.751,2794321.445,774649.3926,37747042.54,464007099.6,4736735.005178358
0.6620221642288943,0.8758722328115953,3849886.642,2635460.025,1561708.729,36231484.35,70881961.36,6485347.542872233
0.5579357941871693,0.30257872293250754,4870489.603,490123.9276,544462.8532,24506356.09,204175116.7,5360613.833178723
0.7308537180488194,0.8590737575903247,2471151.455,601089.9905,583897.9541,32637670.75,60263447.31,3072242.3045737576
0.46533076655026473,0.857605878975588,4374650.3,1137157.594,1707383.408,32198508.61,172513316.8,5511808.7516058795
0.06014838917135529,0.7649820800743155,3046383.831,943157.2111,1245493.245,22842282.73,437902912.5,3989541.80708208
0.5624505200089591,0.14673380247435847,1207560.493,1882835.764,2612768.248,22191348.34,66474372.13,3090396.4037338025
0.9578952341574193,0.6906188015354422,3607802.339,2718050.539,2005385.765,38360137.77,246266195.0,6325853.568618801
0.17534285163014518,0.9454405532619985,2810455.237,2890645.471,1634832.404,29195814.15,102905181.7,5701101.653440554
0.6901961469589678,0.6828327500426421,3427729.355,1995448.562,1519838.428,32848656.41,237578296.7,5423178.59983275
0.20098113462904243,0.3317430498192082,4503593.357,2530661.684,1743113.7,22434009.96,427483212.9,7034255.37274305
0.5359736054847646,0.5007854777572713,2481955.568,1623086.381,601097.078,25751664.74,330381965.0,4105042.449785478
0.09669323901324423,0.6459998925380259,4555299.304,704148.1459,2731983.391,24481728.19,381540355.4,5259448.095899892
0.45049172844584895,0.5107812972183841,3878010.564,1621596.395,2995757.889,28398914.61,207096852.0,5499607.469781296
0.7563740387046746,0.11997897474616209,2698722.166,1709739.544,953717.8121,24383970.64,474978962.8,4408461.829978975
0.3476620885009293,0.31218099216691864,3214499.61,2253126.936,800957.4119,21851053.45,369167942.2,5467626.858180992
0.665095602367739,0.8027450225233272,1965115.096,737660.6702,858943.6586,30768939.72,239809468.7,2702776.5689450223
0.7956722228539045,0.8617949697652791,4926187.849,1168100.108,2152567.646,38238457.66,241909160.1,6094288.81879497
0.9274388158127104,0.13733427506850274,3503080.234,1155679.661,2153602.096,28642229.74,463407880.1,4658760.032334276
0.23469943970920948,0.9528067254311743,697310.8362,2882374.828,2619810.406,29052541.83,309382112.0,3579686.6170067256
0.3994216958275625,0.3289474961938971,1969798.576,1387440.385,2379565.971,22330060.32,367870644.5,3357239.289947496
0.15244919277813795,0.6625964379576994,3304914.952,2289772.505,1624224.183,24777544.18,237665851.0,5594688.1195964385
0.9927637014742211,0.7521502054014508,753499.7501,2277353.006,2032138.404,36475795.74,150661744.1,3030853.5082502053
0.9272619124766247,0.8122997456248338,607478.8609,870078.1359,2220711.676,34970530.48,375601681.4,1477557.8090997455
0.5401042650725733,0.946166534519373,2525109.078,1758422.099,1781841.176,33405225.14,323520697.5,4283532.123166535
0.8422692545825873,0.3130369003817303,1997105.809,2693478.391,1689127.461,29391084.75,275604296.2,4690584.5130369
0.5210995257461276,0.8588819997430746,2472343.736,1478073.386,2112743.614,31896620.76,330809423.0,3950417.9808819997
0.623757413869308,0.1317184894303403,1682119.894,2840840.771,1893686.372,23614049.01,143728513.7,4522960.796718489
0.08913900082547727,0.7053438259828024,1241229.861,721928.865,2109855.763,21280453.66,407272417.9,1963159.431343826
0.755480868147007,0.7422981287900463,3601145.106,315061.4067,2032136.935,33665087.97,476673262.3,3916207.2549981293
0.12773939938601203,0.6780132331946462,2815570.023,2685216.232,2297991.401,25202605.29,450996414.9,5500786.933013232
0.8262988952467317,0.25240340795584376,1400693.951,2558275.474,2107008.772,27989398.96,194646085.4,3958969.677403408
0.7822464035145887,0.873425571932172,1938152.418,2978510.64,1799356.216,36669044.65,232702598.0,4916663.931425572
0.7089414646921456,0.16890764039578113,3163135.584,2070241.116,2204492.028,26433057.68,413781034.9,5233376.86890764
0.03615937526057472,0.05362944018783028,825032.0672,2816394.987,1623704.913,12558424.76,317802708.9,3641427.1078294404
0.303205852016747,0.717773789831418,1163538.542,2498152.173,1104178.065,25357303.99,296561499.7,3661691.4327737894
0.2631782994613593,0.47566999553598693,829605.2185,2548836.366,503545.5503,20485335.7,466988885.4,3378442.0601699953
0.3602306665110504,0.8494691130180567,4155427.997,1750510.554,1899910.368,31095267.31,291211232.4,5905939.400469113
0.08765687973908776,0.383547846208345,3885841.549,1208857.334,1976638.067,19753538.13,281722405.8,5094699.266547847
0.9372216956017495,0.16832749111916243,3889908.193,2810218.41,2930122.412,32040516.6,68908366.07,6700126.771327492
0.5539534468641082,0.8368072959278854,3723464.046,1353139.809,1403695.835,32497524.0,81237631.37,5076604.691807296
0.3056025112753914,0.549138663767653,3512234.407,1662576.165,1485333.107,24927743.18,53339138.55,5174811.121138664
0.39708661073601315,0.18925459381576648,2646463.619,1393731.491,1004498.953,19648157.91,460959901.6,4040195.299254594
0.4473224014527156,0.7206941790773145,3390251.736,1737973.11,676335.7381,28597974.67,233773997.0,5128225.56669418
0.6007592986444925,0.5113247840816924,672626.9965,1464464.729,2432011.232,26733608.9,260852619.3,2137092.2368247844
0.5158194242667713,0.6045682333727853,3296589.902,239105.9199,1124202.661,26855471.65,430424126.4,3535696.426468233
0.9196506804015218,0.4610857199507041,4000449.675,2657939.739,2022262.153,34924107.9,324160839.7,6658389.87508572
0.4970979755501632,0.8290704276995211,2751612.622,1388742.075,2219432.589,31416165.3,324275718.4,4140355.526070428
0.9924381184320407,0.8299245638618391,2108809.978,1807936.581,1678091.718,38091086.52,183440493.2,3916747.3889245642
0.8516636795142257,0.7096937993009602,1748420.307,503644.628,2690880.283,33645763.09,425258768.3,2252065.6446937993
0.20856018824492073,0.1054205240907515,3392609.226,109824.7591,1609487.102,15715198.09,124623489.2,3502434.090520524
0.9308572160237555,0.8392201072245102,3617605.394,811341.2716,1212271.558,37344100.51,73917316.48,4428947.504820107
0.11638897699995687,0.671299796922384,4419354.199,2143299.493,2740038.807,26442370.2,136221510.9,6562654.363299796
0.817678439832256,0.6973232914330751,2040503.371,387664.1373,2653910.711,33102162.17,170481748.4,2428168.2056232914
0.38072357663560075,0.3631238847195088,3963975.383,2735773.577,910099.8677,24400958.0,177039976.0,6699749.323123885
0.8782208489636035,0.8796649325308223,3026101.209,723565.4511,564902.5459,35794097.8,351731119.4,3749667.5397649324
0.8683003020390744,0.725684140834072,4472764.208,693321.4814,724963.8909,35067102.34,148021064.3,5166086.41508414
0.8061507424675333,0.11261301532047407,2875154.487,626373.0887,1216368.496,24383043.61,354496237.0,3501527.6883130157
0.7902511045877226,0.40794027755837214,2829334.228,140546.9676,2930649.504,29459879.73,91009477.96,2969881.6035402776
0.304757091154509,0.8867690986242625,3100446.866,2338235.859,1896290.383,30314485.26,116241107.5,5438683.611769099
0.08093143905246125,0.047188303646074375,3871919.098,2637600.141,1433154.33,15817216.64,278969651.8,6509519.2861883035
0.40308703596274675,0.961840865860548,4841107.155,1881071.838,2721790.237,34948504.59,464853111.2,6722179.954840867
0.17356390135409816,0.6794532414834356,831035.094,645779.9469,1632840.829,21220799.55,436805415.0,1476815.7203532415
0.6951437993777997,0.6316440360699056,740455.7108,927306.1911,1288096.571,28219388.49,485939049.1,1667762.533544036
0.34618985838877114,0.27065656233401997,4718976.518,1480187.422,2853048.822,24031538.25,342715579.4,6199164.210656563
0.9758854385830987,0.24887879333067842,2884440.315,2867603.26,2623794.165,32493075.8,354116689.9,5752043.823878793
0.6411489156328478,0.9424733047080758,3267063.566,817318.9783,2609170.939,35496949.72,331260349.5,4084383.486773305
0.8227107738108644,0.29838287501802174,2670906.207,2221773.121,1780711.858,29186414.0,330268515.3,4892679.626382874
0.13255200317242538,0.7758415624897785,921458.5367,1374399.848,2473595.997,23614398.63,116204155.3,2295859.1605415624
0.8622563173408709,0.39327710543953714,3956402.203,963757.3102,948383.3982,30302465.32,294682530.3,4920159.906477106
0.9230168872697385,0.13928923786721809,3862510.903,1422156.217,1933057.394,29008639.36,223730570.1,5284667.259289238
0.48719350001666906,0.010689635217999677,1902664.947,306499.4809,2959614.807,18624722.18,249141747.1,2209164.4385896353
0.6064195672116315,0.5444841674769032,1878076.604,2416193.376,1227396.076,28235062.84,285620257.9,4294270.524484168
0.7650230531810785,0.9762098619010298,4270286.214,805575.5912,2485880.823,38694793.1,107778277.3,5075862.7814098615
0.17487840003263666,0.3692801500842721,825607.6598,2203695.157,1726196.018,18545984.96,211769480.2,3029303.1860801503
0.5027022169808201,0.3573306379966836,4464973.168,298210.2772,599514.2081,23901881.48,78552302.39,4763183.802530638
0.3987686158472571,0.3442237220822503,1654977.605,2869785.813,2407548.495,23729539.98,490850658.7,4524763.762223722
0.14640539493486265,0.5207594456065234,3168431.365,659743.4577,921422.861,20232821.29,103337613.0,3828175.343459446
0.3676308565479407,0.4408426899023477,4711973.806,2659952.021,2078683.918,27132934.45,166336132.3,7371926.2678426895
0.0681807171657377,0.8803003030707999,3551551.257,2447472.308,714160.4851,26054573.46,451081817.0,5999024.445300303
0.02580785871427871,0.5057292905420026,2364934.156,2906793.78,2867168.494,21603366.12,267219520.8,5271728.44172929
0.13519439633401853,0.5079673956999533,3602903.94,1485882.917,1229309.718,21454200.65,111036740.7,5088787.364967396
0.9633866750957524,0.13840634417357675,2047908.363,2209452.152,1066161.729,27707451.24,222903742.1,4257360.653406344
0.5496794858178689,0.9831738781300132,1747662.874,1175060.905,822841.0102,31746861.4,102140597.4,2922724.762173878
0.9660945210979542,0.250060454417292,4985074.751,634667.8903,2865005.483,32471701.01,140097198.7,5619742.891360454
0.43261341491177285,0.07336805278187747,3878556.04,1384920.206,2279759.356,21057800.72,73413431.13,5263476.319368053
0.31189618377216954,0.6634293426486355,3401239.898,580672.1446,2354152.222,26297353.75,247202372.5,3981912.7060293425
0.5062790544329651,0.5956173874143984,2098803.394,2947929.406,1748511.403,28722501.33,412986254.8,5046733.395617387
0.4396292879743072,0.4153113837757142,721223.7312,379114.8243,1686819.463,21191872.5,313686130.4,1100338.9708113838
0.10568411658420224,0.42236129835021374,639755.9422,1808713.998,775053.1075,16719184.59,322855387.5,2448470.3625612985
0.6410031101049841,0.7854047102905823,2993815.65,1916745.18,1899602.739,33413453.18,140262813.5,4910561.61540471
0.21609006993948554,0.1957745255574278,3929147.245,1660430.674,1117291.238,18687418.86,204752229.5,5589578.114774525
0.6197585050111283,0.820610761862554,2918206.357,2020339.069,2942863.332,34658774.55,430358946.7,4938546.246610762
0.6503806447381935,0.6490233926998188,4283532.824,436924.2475,2491452.35,32047385.4,89535282.95,4720457.720523392
0.15205791755832654,0.41913731328456816,650419.3989,1709553.72,1532480.15,18038402.9,436068794.2,2359973.538037313
0.06135602870409629,0.4582146402432588,2150384.344,932916.4563,878353.1467,17294298.99,267660511.8,3083301.25851464
0.7809795291024128,0.2567379293221348,1566816.76,2826510.584,2463329.228,28161141.26,426716344.1,4393327.600737929
0.4599239891664155,0.7524395293989814,2512728.357,2310007.795,805134.4177,29054477.58,193102888.7,4822736.904439529
0.05816926031719988,0.5130867212906389,825693.7694,2920291.998,973334.3837,18772023.48,202479328.2,3745986.2804867215
0.9951472174692534,0.3209756502460513,4793592.387,208912.6022,1028801.294,31446264.64,388222190.7,5002505.31017565
0.057785913094580255,0.5963014566324523,1504649.305,926886.208,1892226.596,19535172.14,403248278.0,2431536.1093014567
0.6952279641189848,0.9961749392592292,4650384.99,666725.5013,2467641.635,38150562.89,153340105.1,5317111.487474939
0.9839565358408148,0.4354375293930908,2416519.198,132348.3032,1285787.197,30683510.49,487792096.2,2548867.936637529
0.2392387964382019,0.9210963745219076,4934858.6,802744.6177,711674.5357,28926658.93,88020546.91,5737604.138796374
0.1422795586315801,0.3451493820049717,2993262.726,2068450.352,1661346.159,19687035.53,80826333.4,5061713.423149382
0.12140899422458151,0.0547278751929495,4688747.889,770157.8742,2370275.603,16416213.35,317976896.9,5458905.8179278765
0.30335268684718597,0.2043080283203897,524070.4491,1576109.992,1054159.608,16562856.75,375233345.5,2100180.6454080283
0.10106388514783421,0.4188625528901303,3867074.628,2674672.533,1049811.37,20968977.7,482398758.2,6541747.579862553
0.6923532323921552,0.2197081350205462,4563727.939,2111897.969,2868067.568,29001002.6,232225601.4,6675626.127708135
0.0622984767474426,0.00019641226314562332,1128742.551,1244424.303,2885384.318,12196106.68,61381134.05,2373166.8541964125
0.50956028432123,0.9154038189989877,932566.3328,1180159.923,2976164.33,31540244.04,321303352.8,2112727.171203819
0.9969782924012703,0.8442480347968215,2410576.732,1421633.861,2519149.004,39116124.16,180363209.3,3832211.437248035
0.8141979773773068,0.7426127797676254,4701555.078,613420.1791,970460.4229,34887080.96,244826204.5,5314975.99971278
0.6153887037915774,0.1678632786824412,2940739.521,1938602.226,1029953.802,23486991.46,269811267.0,4879341.914863279
0.30633203586079316,0.1203898035744777,2873554.087,1156043.175,1350563.104,17659054.74,79030674.83,4029597.3823898034
0.624067653067657,0.067606009318671,1135067.532,2571859.513,1295331.328,21307162.41,268691803.1,3706927.112606009
0.5271848012489005,0.7243410941238773,503552.7999,2294002.714,2891319.373,29730905.49,241843850.1,2797556.238241094
0.42619703474367565,0.9292167755957417,4145630.408,1870488.176,2472684.957,33883365.75,370644919.4,6016119.513216775
0.1307371736826078,0.43070883393357123,894085.5334,1156186.446,2310021.98,18348451.1,340549660.0,2050272.410108834
0.8868532812321456,0.11916632063405935,3352324.184,708802.3119,964908.0601,25993067.19,133347073.2,4061126.6150663206
0.44990526871599246,0.5126045716550627,4615774.045,2350840.406,2773813.898,29660697.57,142762513.2,6966614.963604571
0.19466810197445839,0.3489662549442156,1438933.609,1510586.387,2569675.949,19322180.33,162952780.4,2949520.344966255
0.3678558513543956,0.37497157278563586,3493727.763,751775.1107,909104.6033,21918546.68,130527698.1,4245503.248671573
0.414239888470884,0.6215939287155039,854143.5952,666006.3836,2677925.83,25108650.83,345745939.9,1520150.6003939286
0.8277695929084087,0.7190275057153379,3216898.147,579662.6231,1180618.841,33452301.63,497493580.6,3796561.4891275056
0.7338184602352499,0.11062520741409218,1237692.744,2353767.469,702174.3646,22846300.67,343448753.2,3591460.3236252074
0.7695194676200287,0.03557634008123961,3811791.022,764062.8374,2142055.766,24755746.26,323006695.8,4575853.89497634
0.011022869964953608,0.9947701254751216,1855540.827,1627262.564,2134511.648,25703408.24,234467570.0,3482804.3857701253
0.41626472902918266,0.23280775169661377,2585259.54,1409484.447,737330.0239,20232580.87,190661116.5,3994744.2198077515
0.481474051386209,0.05382526624512013,3197437.439,1780871.608,1297129.522,20249228.19,459983190.6,4978309.100825266
0.019186282093011542,0.18993445211341908,1270730.348,2643749.211,2982036.156,15842654.47,486050843.4,3914479.7489344524
0.25987796809132924,0.03894554934014842,3837370.184,2616467.431,2196066.668,19092512.26,273549279.0,6453837.653945548
0.7605017467581793,0.39196558149723637,1861881.533,1408120.608,2325187.917,28484889.93,180590223.0,3270002.532965582
0.13713838439146947,0.8027507788175712,3480673.37,144562.1271,1032293.214,23947799.28,396554993.5,3625236.299850779
